ghi,clear_sky_ghi,temp,humidity,district
3.9902,4.3037,25.88,31.48,Karnal
4.3447,4.3766,25.03,34.47,Karnal
4.4582,4.663,23.02,37.61,Karnal
4.5876,4.649,23.05,33.49,Karnal
4.23,4.3243,23.63,31.31,Karnal
3.8177,3.9358,22.6,35.75,Karnal
3.8839,3.9631,22.55,38.07,Karnal
3.8568,3.8834,22.07,39.45,Karnal
4.261,4.2941,21.62,42.64,Karnal
3.3912,3.8534,22.1,42.28,Karnal
3.2597,3.2724,21.14,48.37,Karnal
2.9242,3.2678,21.01,52.4,Karnal
2.9162,3.2285,22.24,44.75,Karnal
3.6648,3.9523,23.1,44.5,Karnal
3.5234,3.7464,22.51,46.56,Karnal
2.5968,3.2868,20.46,51.4,Karnal
2.3179,3.1243,19.61,48.97,Karnal
2.6796,3.324,19.63,46.63,Karnal
2.8572,3.3478,20.59,43.59,Karnal
3.2508,3.5443,20.65,40.51,Karnal
2.478,3.2616,20.53,39.02,Karnal
2.5711,3.1798,19.16,42.24,Karnal
2.6004,3.3756,19.57,36.47,Karnal
2.879,3.0197,18.67,46.23,Karnal
2.3126,2.7703,18.85,50.68,Karnal
1.319,2.9777,19.21,49.64,Karnal
1.9884,3.0451,19.01,51.51,Karnal
3.0605,3.1546,18.49,52.27,Karnal
3.5165,3.5297,16.85,43.27,Karnal
3.7094,3.8578,15.42,40.83,Karnal
3.5746,3.6166,15.16,42.69,Karnal
3.6182,3.6686,15.32,37.46,Karnal
3.7733,3.8254,15.91,31.62,Karnal
3.8311,3.8338,15.25,32.38,Karnal
3.6725,3.6905,16.52,29.68,Karnal
3.7075,3.7116,16.96,29.4,Karnal
3.5455,3.5926,15.4,36.5,Karnal
3.4109,3.4639,17.06,34.03,Karnal
3.2489,3.3053,18.39,30.82,Karnal
3.3211,3.3269,16.7,36.37,Karnal
3.4862,3.4874,16.6,32.59,Karnal
3.2537,3.4385,17.33,31.17,Karnal
3.0298,3.533,16.83,35.1,Karnal
2.8517,3.3434,16.86,34.15,Karnal
1.8722,2.9626,17.15,34.28,Karnal
2.9299,3.2138,16.36,35.95,Karnal
3.5818,3.6742,15.92,27.89,Karnal
3.6348,3.6794,15.59,26.58,Karnal
3.2856,3.3792,16.93,27.44,Karnal
3.4262,3.4337,17.64,28.88,Karnal
1.4078,3.2042,15.75,40.5,Karnal
1.4273,2.5661,14.65,79.38,Karnal
2.2214,2.6002,13.28,68.7,Karnal
2.0882,3.1498,11.89,65.62,Karnal
2.82,3.3667,11.67,56.31,Karnal
3.1054,3.1728,11.16,44.25,Karnal
3.7435,3.751,11.96,38.43,Karnal
3.7217,3.7291,13.79,37.73,Karnal
3.4428,3.751,14.45,41.08,Karnal
2.5637,3.5426,15.58,43.03,Karnal
2.881,3.3631,16.88,47.5,Karnal
3.7819,3.8069,15.61,44.47,Karnal
3.8458,3.8506,14.23,43.03,Karnal
3.1891,3.377,14.83,43.77,Karnal
3.1152,3.2854,13.5,45.87,Karnal
3.1543,3.2354,13.19,39.73,Karnal
2.8111,3.1493,14.69,38.71,Karnal
3.4942,3.5774,15.43,40.65,Karnal
3.4188,3.5066,14.29,42.12,Karnal
2.6414,3.0967,13.26,35.95,Karnal
2.1002,2.8901,12.64,33.98,Karnal
2.268,3.377,11.19,35.67,Karnal
1.5893,3.1558,11.11,38.62,Karnal
2.5099,3.3336,10.47,40.97,Karnal
2.34,3.2189,11.83,34.36,Karnal
2.3016,3.0658,11.93,35.44,Karnal
2.3753,3.0206,10.97,44.19,Karnal
3.4286,3.4409,11.04,44.28,Karnal
3.7123,3.7147,11.05,41.82,Karnal
3.3994,3.4747,11.56,39.19,Karnal
3.54,3.5902,11.75,34.53,Karnal
3.6036,3.6574,12.8,33.16,Karnal
3.5342,3.5998,15.04,32.31,Karnal
3.6636,3.7027,14.07,34.43,Karnal
3.6058,3.6137,13.29,34.75,Karnal
3.7846,3.787,12.5,34.78,Karnal
3.9787,3.9852,14.32,25.8,Karnal
3.4649,3.6487,14.29,28.29,Karnal
3.713,3.7334,15.87,28.7,Karnal
3.6931,3.7944,14.15,34.98,Karnal
4.1676,4.1765,13.27,29.35,Karnal
3.9154,3.919,13.58,25.18,Karnal
3.5738,3.6466,15.02,23.67,Karnal
0.8124,3.1982,10.69,55.63,Karnal
3.0706,3.601,10.92,75.15,Karnal
2.9326,3.8472,11.64,60.01,Karnal
2.0935,3.8899,12.06,44.9,Karnal
3.071,3.7901,11.16,42.09,Karnal
3.1726,3.9214,12.19,38.5,Karnal
3.9703,4.1287,13.7,35.92,Karnal
4.0738,4.2415,16.68,33.05,Karnal
4.0766,4.2396,16.34,37.15,Karnal
4.231,4.2379,18.18,38.13,Karnal
4.3111,4.357,17.41,40.36,Karnal
4.5204,4.6243,15.54,31.06,Karnal
4.8756,4.9188,14.08,30.01,Karnal
3.223,4.4719,14.5,23.12,Karnal
4.2451,4.7213,15.71,21.61,Karnal
4.7491,4.8958,13.69,22.66,Karnal
4.8204,4.8979,13.85,21.4,Karnal
4.8014,4.885,14.41,23.64,Karnal
4.6915,4.8242,16.45,19.32,Karnal
3.3542,4.5787,18.09,21.58,Karnal
2.8315,3.6312,14.18,73.75,Karnal
4.2252,4.663,14.82,63.75,Karnal
5.0518,5.1103,14.91,50.9,Karnal
4.6025,4.765,16.25,49.48,Karnal
4.2437,4.5691,17.65,48.42,Karnal
4.3358,4.7071,18.67,40.13,Karnal
5.0695,5.1348,17.4,27.98,Karnal
4.9812,5.1614,18.82,25.57,Karnal
4.9999,5.0806,20.46,32.45,Karnal
4.7052,4.8053,21.63,34.64,Karnal
4.2578,4.6378,22.03,33.33,Karnal
3.9708,4.6606,23.24,25.23,Karnal
3.7373,4.5768,23.43,27.65,Karnal
5.1538,5.1653,22.0,37.18,Karnal
5.5378,5.599,20.03,41.06,Karnal
5.1511,5.2286,22.39,40.76,Karnal
4.3606,5.1137,22.0,36.65,Karnal
4.5286,5.305,22.08,36.4,Karnal
5.0638,5.3239,23.71,34.25,Karnal
3.9022,5.1048,23.47,38.82,Karnal
4.7119,5.2327,21.05,50.27,Karnal
5.9501,5.9503,20.57,39.66,Karnal
6.0266,6.0924,20.5,34.24,Karnal
5.9887,6.0425,21.3,29.12,Karnal
5.8826,5.8918,23.19,25.41,Karnal
5.7204,5.8138,23.76,27.99,Karnal
5.8606,6.0773,23.2,29.91,Karnal
5.8934,5.9453,23.57,32.98,Karnal
5.8894,5.9086,24.74,30.75,Karnal
5.921,5.935,26.75,22.34,Karnal
5.5956,5.8644,26.7,17.8,Karnal
5.2087,5.6462,24.96,20.69,Karnal
6.0564,6.1157,24.13,26.31,Karnal
6.6144,6.6199,22.16,23.09,Karnal
6.5338,6.563,23.43,17.57,Karnal
5.7962,6.1066,25.2,19.48,Karnal
4.9294,5.7362,27.08,23.21,Karnal
4.8494,5.6753,26.29,30.9,Karnal
5.7098,5.7941,24.77,38.91,Karnal
6.0679,6.1673,23.9,33.95,Karnal
6.4709,6.4838,24.78,28.73,Karnal
6.4342,6.5083,25.79,25.47,Karnal
6.257,6.4598,25.78,17.58,Karnal
6.2873,6.4562,27.29,14.04,Karnal
6.3982,6.5758,28.83,11.15,Karnal
6.8074,6.8906,27.41,16.15,Karnal
6.9391,7.1148,27.84,13.14,Karnal
6.2918,6.4783,28.16,10.24,Karnal
6.4466,6.4622,27.24,19.16,Karnal
5.9246,5.9777,28.6,24.13,Karnal
5.1991,5.6856,28.65,26.53,Karnal
5.7113,5.8289,30.79,23.19,Karnal
5.5236,5.939,30.87,26.74,Karnal
4.6565,6.0487,31.12,25.89,Karnal
6.2297,6.3281,29.34,35.84,Karnal
6.211,6.2695,29.55,36.34,Karnal
4.5811,5.9491,29.18,40.1,Karnal
5.0009,6.131,28.4,42.95,Karnal
3.3749,6.1949,28.41,43.52,Karnal
6.8054,6.9797,26.84,40.31,Karnal
7.3109,7.5442,26.75,27.94,Karnal
6.449,7.0188,29.06,24.13,Karnal
6.8599,6.9518,30.5,25.95,Karnal
5.2716,6.5021,31.72,25.11,Karnal
6.5664,6.8282,31.61,26.61,Karnal
7.2602,7.3164,31.51,27.07,Karnal
6.2006,6.7558,32.01,21.32,Karnal
6.0221,6.9694,31.28,19.73,Karnal
6.4572,7.2314,27.49,21.26,Karnal
7.7633,7.8902,27.14,21.08,Karnal
7.542,7.8204,28.85,18.18,Karnal
7.6303,7.7998,30.95,14.12,Karnal
7.2226,7.4628,32.76,12.65,Karnal
6.7421,7.1354,34.68,11.49,Karnal
6.5554,6.7966,33.92,14.04,Karnal
6.143,6.5633,34.28,19.11,Karnal
6.258,6.8266,34.36,19.88,Karnal
6.9775,7.1222,34.55,17.03,Karnal
6.8498,7.0118,34.57,20.09,Karnal
4.2391,6.577,33.13,25.07,Karnal
6.264,6.5734,32.99,30.84,Karnal
6.6017,6.7999,32.92,35.94,Karnal
6.7526,6.8378,34.14,26.23,Karnal
6.1334,6.655,33.85,22.15,Karnal
6.5899,6.7774,33.19,23.37,Karnal
6.3055,6.7277,29.8,35.7,Karnal
6.0362,7.1698,30.35,32.83,Karnal
7.1834,7.2571,32.05,27.14,Karnal
7.2163,7.3092,34.23,22.08,Karnal
5.4276,6.767,36.5,20.91,Karnal
6.3823,6.739,35.99,22.47,Karnal
5.6558,6.3257,31.84,28.98,Karnal
5.5459,6.3094,33.57,24.97,Karnal
6.199,6.4805,33.05,30.1,Karnal
6.198,6.793,34.43,23.55,Karnal
5.9486,6.7517,34.1,23.82,Karnal
6.7577,6.9038,34.69,24.59,Karnal
5.9455,7.1952,34.94,17.3,Karnal
7.4045,7.5823,35.26,14.54,Karnal
7.0198,7.2163,36.58,13.84,Karnal
6.8074,7.0423,37.22,13.77,Karnal
7.3822,7.5744,36.26,9.04,Karnal
7.7767,7.8482,36.39,9.79,Karnal
7.6414,7.7539,36.82,9.24,Karnal
6.9065,7.4326,37.5,7.32,Karnal
6.9482,7.1662,37.1,10.82,Karnal
7.2862,7.5041,38.13,10.52,Karnal
6.5573,6.9041,35.98,19.21,Karnal
6.6322,6.883,37.43,25.42,Karnal
6.8062,6.9451,37.59,21.95,Karnal
6.6864,7.0846,32.84,47.64,Karnal
7.0387,7.2031,34.16,37.69,Karnal
6.6746,6.967,35.37,36.94,Karnal
6.5376,6.8407,36.75,37.33,Karnal
5.028,6.7774,33.97,54.57,Karnal
6.7339,6.9672,35.17,47.65,Karnal
6.1034,6.3641,35.99,41.02,Karnal
4.0805,5.801,34.29,53.37,Karnal
5.8829,6.2261,33.32,57.83,Karnal
6.6228,6.8822,35.03,45.48,Karnal
6.853,7.3939,36.45,33.68,Karnal
5.3237,6.6271,36.27,34.12,Karnal
4.9855,5.7749,35.39,36.4,Karnal
4.4441,5.4475,34.88,39.92,Karnal
4.6183,5.2332,34.25,47.22,Karnal
3.8309,5.6834,32.74,53.04,Karnal
4.4258,6.8198,32.82,46.81,Karnal
6.9614,7.1165,33.35,47.14,Karnal
7.0646,7.2197,35.31,42.54,Karnal
6.4174,7.2089,35.79,40.51,Karnal
7.3082,7.4002,36.71,33.98,Karnal
6.2302,7.063,36.49,35.5,Karnal
6.9708,7.1803,35.93,33.09,Karnal
6.7692,7.0802,36.57,34.73,Karnal
4.2607,6.9538,32.63,53.38,Karnal
2.6618,6.2038,32.08,54.96,Karnal
4.2763,7.2583,30.77,69.63,Karnal
4.5936,7.062,32.67,57.29,Karnal
5.6849,7.0202,32.85,56.77,Karnal
5.6878,6.5254,33.62,55.96,Karnal
5.4864,6.5647,33.8,61.13,Karnal
5.1636,6.0266,32.76,59.84,Karnal
5.0746,6.6041,30.86,68.61,Karnal
5.3966,6.7867,32.18,58.62,Karnal
6.4541,6.7433,32.39,54.52,Karnal
6.7546,6.9194,33.11,49.36,Karnal
6.8074,6.8374,34.23,45.83,Karnal
5.6702,6.1154,35.05,48.66,Karnal
5.8265,6.0334,34.35,57.7,Karnal
4.9498,5.8654,32.64,62.38,Karnal
5.2567,5.8942,33.39,61.59,Karnal
2.6314,6.4848,28.9,81.16,Karnal
5.6458,6.9689,29.37,80.3,Karnal
6.1159,7.1491,29.46,78.88,Karnal
2.5946,6.9276,30.11,78.56,Karnal
3.5263,7.0118,30.27,77.35,Karnal
3.4918,7.0382,31.02,71.42,Karnal
5.6645,6.8681,30.73,75.68,Karnal
3.1363,7.2245,30.77,75.37,Karnal
3.9799,6.6334,30.55,76.73,Karnal
2.4773,6.3588,28.48,85.84,Karnal
4.7038,6.9799,29.97,77.52,Karnal
6.0907,6.8719,30.62,76.47,Karnal
3.0674,6.4466,30.3,80.25,Karnal
2.6482,6.605,27.43,88.24,Karnal
3.0991,7.0555,28.01,86.12,Karnal
4.3001,5.9398,28.7,84.6,Karnal
5.7763,5.8884,29.53,79.01,Karnal
5.6568,6.5309,29.39,79.66,Karnal
6.2158,6.4822,29.95,75.63,Karnal
6.4315,6.5962,29.28,75.74,Karnal
5.6395,6.2165,29.27,74.67,Karnal
5.6592,6.2035,29.08,73.51,Karnal
5.3856,5.8243,28.83,76.44,Karnal
4.7035,6.036,28.15,79.53,Karnal
1.9687,5.9705,26.51,84.32,Karnal
2.3822,6.1915,27.36,82.25,Karnal
4.7359,6.5983,28.49,81.87,Karnal
6.0746,6.9146,29.6,77.71,Karnal
6.067,6.6528,30.22,76.31,Karnal
5.3431,6.1771,30.03,78.44,Karnal
4.427,6.3758,29.74,74.67,Karnal
3.9408,5.9549,28.07,80.75,Karnal
5.419,5.8579,29.19,76.69,Karnal
4.5862,5.8238,30.12,75.93,Karnal
6.1063,6.7282,29.26,79.81,Karnal
4.4083,6.9665,29.38,80.47,Karnal
4.2403,6.2158,29.73,79.31,Karnal
4.8283,6.283,29.59,78.63,Karnal
4.7189,5.7761,29.7,77.67,Karnal
5.5838,6.2419,28.78,84.76,Karnal
2.7703,6.3991,29.31,81.47,Karnal
3.1531,5.8601,28.26,84.26,Karnal
5.485,6.1049,29.33,78.08,Karnal
5.2176,5.9779,29.37,74.71,Karnal
5.5788,6.1579,29.01,74.38,Karnal
4.8749,6.5045,29.78,74.11,Karnal
2.4379,6.4121,27.64,84.82,Karnal
4.3327,6.331,28.08,84.0,Karnal
4.7383,5.1931,29.15,76.81,Karnal
3.9295,5.1936,29.09,74.88,Karnal
3.8167,5.79,27.75,82.55,Karnal
1.5382,5.7847,27.26,83.66,Karnal
3.7217,5.9707,27.23,82.66,Karnal
4.0618,5.683,27.69,80.25,Karnal
4.0291,5.567,27.93,79.94,Karnal
5.0285,5.9976,28.51,74.8,Karnal
5.1118,6.0634,27.62,86.63,Karnal
4.5814,6.1634,28.42,77.72,Karnal
5.778,6.1505,27.08,86.92,Karnal
5.7936,6.1718,27.65,84.03,Karnal
5.3779,5.8378,28.24,79.71,Karnal
5.2896,5.7857,27.93,77.64,Karnal
5.8682,5.9546,27.47,72.75,Karnal
6.0178,6.1277,27.1,70.64,Karnal
6.0542,6.0763,26.93,72.01,Karnal
5.9266,5.9354,25.99,77.21,Karnal
5.7456,5.7698,26.5,73.91,Karnal
6.1711,6.1934,25.66,71.79,Karnal
6.0766,6.0902,25.92,70.32,Karnal
5.9196,6.0374,26.38,71.97,Karnal
5.813,6.1363,26.97,82.91,Karnal
1.2142,5.4372,24.67,92.3,Karnal
1.9327,5.2862,24.99,91.91,Karnal
1.2708,5.3863,25.01,93.48,Karnal
4.5792,5.8495,24.82,87.84,Karnal
5.6234,5.9866,24.79,81.17,Karnal
5.5044,5.7358,25.23,71.41,Karnal
5.3316,5.3712,26.1,64.91,Karnal
5.4778,5.496,25.46,67.14,Karnal
5.3654,5.6306,24.47,73.47,Karnal
5.6971,5.7034,25.02,71.87,Karnal
5.6671,5.6676,24.94,68.25,Karnal
5.6179,5.6318,25.55,65.73,Karnal
5.3971,5.4122,24.89,68.55,Karnal
5.479,5.4943,24.02,69.38,Karnal
5.4149,5.4312,23.74,69.85,Karnal
5.3762,5.377,23.82,67.94,Karnal
5.2666,5.3062,23.95,66.55,Karnal
4.9056,4.9673,24.02,75.47,Karnal
4.517,4.6428,24.21,81.79,Karnal
3.702,4.4674,24.42,82.18,Karnal
4.9272,4.9306,23.2,73.17,Karnal
5.1005,5.1168,22.03,65.9,Karnal
5.1156,5.1432,21.59,62.32,Karnal
4.9901,4.9944,22.24,59.57,Karnal
4.2139,4.86,22.72,62.0,Karnal
4.7237,4.7261,24.07,55.98,Karnal
4.6037,4.6786,23.5,65.27,Karnal
4.6022,4.6224,22.82,62.86,Karnal
4.7431,4.7563,22.24,57.73,Karnal
4.6798,4.711,21.61,55.89,Karnal
5.0143,5.0314,21.44,52.91,Karnal
4.8103,4.8108,21.1,52.76,Karnal
4.4664,4.5744,21.16,53.45,Karnal
4.6099,4.6248,21.03,55.15,Karnal
4.0073,4.3363,21.17,55.49,Karnal
4.2794,4.2924,21.81,55.0,Karnal
4.6783,4.6822,21.56,57.89,Karnal
4.5953,4.639,22.02,57.83,Karnal
4.1323,4.1635,21.97,58.32,Karnal
4.0469,4.1306,22.09,59.76,Karnal
3.6538,3.8647,22.34,56.28,Karnal
3.6058,3.6528,21.49,61.23,Karnal
2.9748,3.6391,20.77,73.08,Karnal
3.7265,3.9377,20.31,73.94,Karnal
3.4932,3.6984,17.16,53.3,Karnal
4.5041,4.5118,17.05,55.47,Karnal
4.4179,4.4506,17.34,42.03,Karnal
3.6442,3.8194,18.81,52.67,Karnal
3.4598,3.6324,18.98,50.51,Karnal
3.001,3.3048,19.24,46.18,Karnal
2.8682,3.0113,18.59,50.95,Karnal
3.0974,3.2597,20.22,46.45,Karnal
2.7715,2.8565,20.77,52.85,Karnal
2.953,3.0473,21.04,56.38,Karnal
3.2179,3.2911,18.6,64.12,Karnal
4.2226,4.3502,17.26,58.53,Karnal
4.0517,4.1006,17.82,47.98,Karnal
3.5158,3.5465,19.82,41.5,Karnal
3.125,3.3005,19.17,56.69,Karnal
3.4104,3.4116,19.13,54.62,Karnal
3.8285,3.8426,18.26,50.45,Karnal
3.7056,3.7625,18.28,43.17,Karnal
4.0212,4.0543,17.15,52.31,Karnal
4.0632,4.0762,17.01,50.05,Karnal
3.8369,3.87,18.09,45.66,Karnal
3.8978,3.9062,18.49,45.71,Karnal
2.8315,3.529,17.57,54.86,Karnal
2.8207,3.0821,19.33,54.98,Karnal
3.2304,3.2731,16.55,59.7,Karnal
3.4591,3.4687,16.51,55.56,Karnal
3.7846,3.787,16.8,46.2,Karnal
3.4663,3.5038,17.5,43.11,Karnal
3.4099,3.4284,15.88,49.64,Karnal
2.9549,3.217,16.0,51.04,Karnal
3.0583,3.24,15.8,50.69,Karnal
3.2035,3.2225,15.46,53.69,Karnal
3.3564,3.427,14.22,59.28,Karnal
3.3146,3.3146,14.46,53.19,Karnal
3.2938,3.3022,15.23,50.4,Karnal
2.9558,3.1049,15.35,51.93,Karnal
2.3609,3.0041,16.27,50.46,Karnal
1.507,2.3767,13.59,75.41,Karnal
2.7377,2.7715,12.61,76.41,Karnal
3.4445,3.4469,12.42,71.66,Karnal
3.6662,3.6794,12.65,62.1,Karnal
4.0188,4.0277,11.81,52.94,Karnal
3.851,3.859,11.76,49.5,Karnal
3.8729,3.8798,11.63,46.26,Karnal
3.5832,3.601,11.7,45.17,Karnal
3.4769,3.4889,11.72,42.04,Karnal
3.4015,3.4922,10.36,45.99,Karnal
3.1174,3.1968,11.01,42.6,Karnal
2.8282,3.0924,11.27,45.85,Karnal
3.1286,3.1493,10.24,48.99,Karnal
3.281,3.4421,9.6,48.66,Karnal
3.2102,3.2585,10.19,46.09,Karnal
3.2393,3.3425,10.61,43.89,Karnal
3.6218,3.6958,7.96,50.09,Karnal
3.6955,3.6982,9.28,44.52,Karnal
3.2681,3.3478,11.02,42.19,Karnal
3.4546,3.4553,10.5,46.16,Karnal
2.8054,3.4094,10.62,47.09,Karnal
3.0602,3.1726,12.55,46.29,Karnal
2.9189,3.4942,11.3,58.12,Karnal
2.0251,3.4303,10.95,57.02,Karnal
2.6878,3.025,12.1,53.36,Karnal
2.6666,2.8723,11.87,68.88,Karnal
3.2074,3.2299,11.69,71.7,Karnal
3.0737,3.3977,12.11,59.15,Karnal
3.4296,3.6521,12.11,55.4,Karnal
2.9146,3.6715,12.16,47.31,Karnal
3.3209,3.3408,12.79,47.34,Karnal
2.8116,3.0578,13.67,55.0,Karnal
2.8745,3.0216,13.24,62.83,Karnal
4.2254,4.2698,11.17,47.03,Karnal
3.025,4.0963,10.38,36.22,Karnal
3.3235,3.5734,13.74,28.41,Karnal
3.5273,3.8638,11.82,39.63,Karnal
3.6859,3.8249,12.18,49.43,Karnal
3.4414,3.7255,13.81,43.72,Karnal
3.0168,3.7697,16.68,41.96,Karnal
2.6743,3.2986,15.38,54.73,Karnal
1.7645,2.9083,12.97,80.74,Karnal
3.2765,3.3482,12.76,69.18,Karnal
3.1877,3.7267,12.37,58.46,Karnal
3.6072,3.7586,10.37,63.05,Karnal
4.3894,4.423,9.3,59.05,Karnal
3.8419,4.1042,9.47,54.76,Karnal
4.3226,4.464,9.16,49.2,Karnal
4.5204,4.6255,9.75,45.38,Karnal
2.6249,4.1261,10.07,47.99,Karnal
1.8737,4.0358,12.35,51.76,Karnal
2.5423,3.7406,12.12,59.57,Karnal
2.6302,3.9874,11.68,60.03,Karnal
3.6845,4.3538,12.51,57.89,Karnal
3.7582,4.4112,13.7,50.63,Karnal
3.1034,3.3859,16.35,49.16,Karnal
3.072,3.1966,16.64,63.43,Karnal
1.2223,3.6276,15.9,78.52,Karnal
4.5434,4.6087,12.22,59.99,Karnal
4.9906,4.9918,11.19,56.8,Karnal
4.1321,4.7491,12.32,51.45,Karnal
4.0577,4.7203,13.24,49.15,Karnal
3.4481,4.4561,14.12,50.34,Karnal
3.311,4.4515,15.87,47.71,Karnal
1.7801,3.6254,16.19,58.39,Karnal
2.0558,3.8791,14.3,84.47,Karnal
2.8877,4.8468,14.78,74.16,Karnal
3.781,4.8581,14.31,61.7,Karnal
3.126,4.8614,16.16,50.44,Karnal
3.7939,4.674,16.86,55.11,Karnal
1.8106,4.6594,17.53,59.21,Karnal
4.1182,4.6894,19.4,58.11,Karnal
4.3025,5.1962,17.47,62.22,Karnal
5.563,5.7557,13.84,57.03,Karnal
5.3974,5.4646,15.41,46.45,Karnal
5.1571,5.2471,15.62,43.29,Karnal
4.2881,5.1108,14.67,45.86,Karnal
4.7575,5.1398,12.61,65.15,Karnal
5.2541,5.5147,13.07,54.18,Karnal
5.3537,5.5994,14.51,48.43,Karnal
1.6003,5.2375,15.72,58.27,Karnal
4.0584,4.9601,17.08,65.51,Karnal
4.2948,5.021,16.66,64.84,Karnal
5.5111,5.8582,16.22,56.99,Karnal
5.8106,5.9201,16.31,51.27,Karnal
5.5668,5.784,17.47,46.11,Karnal
4.0426,5.5198,17.23,50.68,Karnal
5.7998,5.8805,17.73,50.05,Karnal
6.1486,6.1498,18.54,48.17,Karnal
3.3478,5.6059,19.43,47.66,Karnal
5.6501,6.0091,18.71,53.33,Karnal
2.7338,5.6842,17.55,46.41,Karnal
3.2676,5.5913,18.22,49.65,Karnal
6.1505,6.2059,17.94,56.17,Karnal
5.1696,6.2818,19.14,47.62,Karnal
6.0329,6.1673,20.0,41.82,Karnal
5.8937,6.3175,20.53,45.11,Karnal
6.1913,6.216,21.73,42.97,Karnal
5.8241,6.2359,23.06,38.83,Karnal
5.9309,6.2292,22.34,42.77,Karnal
6.7997,6.8323,21.57,35.54,Karnal
6.3574,6.4258,21.76,39.77,Karnal
5.7367,6.2976,23.39,45.34,Karnal
3.6794,6.1457,22.28,46.06,Karnal
6.4615,6.7476,22.67,38.01,Karnal
5.4454,6.4649,23.31,35.77,Karnal
6.1222,6.2808,25.52,36.67,Karnal
5.9122,6.3106,27.43,39.31,Karnal
6.0617,6.2138,28.28,35.9,Karnal
7.0663,7.1275,26.22,26.04,Karnal
7.1278,7.1794,24.92,28.26,Karnal
6.8254,6.9367,26.22,26.84,Karnal
6.7162,6.9108,27.46,27.6,Karnal
6.643,6.7272,29.25,31.39,Karnal
6.4591,6.5184,30.18,33.42,Karnal
6.2268,6.3322,30.85,33.56,Karnal
5.7036,6.4548,30.43,32.33,Karnal
5.8387,6.1925,28.79,33.24,Karnal
6.827,6.9206,28.81,31.37,Karnal
6.5801,6.7058,30.55,29.96,Karnal
6.1522,6.6574,30.66,30.31,Karnal
6.353,6.7591,30.57,29.33,Karnal
6.1522,6.9449,30.54,33.47,Karnal
6.8095,6.991,31.25,32.26,Karnal
6.737,7.1345,32.01,29.95,Karnal
3.6276,6.2114,27.45,47.01,Karnal
3.5117,6.313,22.97,66.06,Karnal
6.2196,6.7908,24.12,55.9,Karnal
7.1424,7.3224,25.85,41.23,Karnal
7.0805,7.4364,27.24,37.7,Karnal
7.1796,7.2552,29.62,33.07,Karnal
7.2823,7.3111,31.25,31.43,Karnal
7.1371,7.194,32.98,30.95,Karnal
6.1721,6.7536,33.4,27.63,Karnal
5.7542,6.6077,33.9,26.43,Karnal
6.9317,7.1064,32.88,28.4,Karnal
7.4818,7.5907,33.27,22.44,Karnal
7.3464,7.6442,32.94,20.47,Karnal
7.3272,7.5247,33.42,16.63,Karnal
6.8986,7.4069,34.08,14.69,Karnal
6.9588,7.3606,33.7,18.48,Karnal
5.8603,7.0046,33.64,21.87,Karnal
6.9475,7.3286,31.96,22.77,Karnal
7.77,7.9786,31.29,18.76,Karnal
7.6082,7.9116,32.08,15.85,Karnal
7.7009,8.0194,33.17,13.29,Karnal
7.5955,7.7657,33.86,12.34,Karnal
7.1114,7.5871,34.85,13.52,Karnal
7.53,7.5979,35.06,16.62,Karnal
6.1978,7.0862,35.42,22.16,Karnal
6.348,7.2122,32.79,31.43,Karnal
6.6948,6.9408,32.95,28.52,Karnal
6.0905,6.8856,34.08,24.42,Karnal
6.9605,7.0414,31.4,37.67,Karnal
4.8036,7.1112,32.94,31.08,Karnal
5.7343,7.0181,32.61,32.64,Karnal
5.7379,6.9526,30.98,42.28,Karnal
7.1256,7.285,29.03,49.68,Karnal
7.4988,7.6934,31.23,36.33,Karnal
6.4937,7.529,32.87,28.82,Karnal
7.1119,7.4407,32.8,27.38,Karnal
5.9282,7.3918,33.97,27.72,Karnal
5.3702,7.0735,32.96,34.05,Karnal
6.019,7.1434,32.29,39.6,Karnal
7.8293,7.8408,31.78,33.8,Karnal
8.0822,8.1185,32.9,26.36,Karnal
7.8096,8.1089,34.29,20.63,Karnal
8.256,8.2829,34.87,15.18,Karnal
7.8658,8.0234,36.72,17.54,Karnal
7.4714,7.9051,37.76,15.54,Karnal
7.5398,7.7249,38.26,13.62,Karnal
7.1899,7.4129,38.87,15.59,Karnal
7.1582,7.387,38.99,14.62,Karnal
6.7262,7.1791,38.21,14.59,Karnal
6.1862,7.2254,37.36,23.05,Karnal
6.7702,7.237,39.0,16.39,Karnal
6.4874,7.1611,39.38,13.66,Karnal
7.6231,7.7827,36.96,15.31,Karnal
7.4609,7.9258,37.84,14.69,Karnal
7.747,7.8324,38.82,14.97,Karnal
7.5756,7.8101,39.35,12.99,Karnal
6.5446,7.488,39.89,14.81,Karnal
6.6622,7.2216,39.66,18.52,Karnal
6.7274,7.0183,37.51,26.22,Karnal
7.7515,7.9858,37.5,13.32,Karnal
7.2228,7.5893,38.14,21.98,Karnal
4.7016,7.4059,36.54,32.73,Karnal
5.8958,7.3889,34.77,42.31,Karnal
3.3281,7.193,31.86,54.72,Karnal
6.9053,7.3423,33.26,43.92,Karnal
7.081,7.2506,33.44,41.99,Karnal
6.1152,6.9274,34.66,34.37,Karnal
7.2684,7.3397,35.52,31.89,Karnal
7.0054,7.1902,35.86,35.33,Karnal
5.7266,6.8827,34.29,49.39,Karnal
5.8668,6.7702,34.96,47.9,Karnal
7.0574,7.3157,37.03,35.4,Karnal
